group,names,scores,logfoldchanges,pvals,pvals_adj
6,SOCAR,4.627214,3.0668445,5.249350884301087e-06,0.0001369683848442037
6,CRIP1,4.6255584,0.8217984,4.622445737198787e-06,0.00012160460418446522
6,RPS24,4.5970616,0.46460992,5.527303620758491e-06,0.00014352064761669598
6,BTLA,4.580977,2.527863,6.203254555847331e-06,0.00015882209248748586
6,LINC-PINT,4.5596967,0.6428949,6.358884760376587e-06,0.0001626173866685608
6,PNRC1,4.5539737,0.58467585,6.477493663825661e-06,0.00016507476031114458
6,PCED1B-AS1,4.5394735,0.9516458,6.894221926278932e-06,0.0001746827451896919
6,G3BP2,4.5143223,0.9189895,7.758492356008492e-06,0.00019500859701222258
6,MALAT1,4.4985166,0.585031,8.749892200123762e-06,0.00021842948826029728
6,IL6ST,4.4971848,1.0195028,8.446809620334379e-06,0.00021134321271901478
6,EPC1,4.491397,0.8177956,8.585605416078569e-06,0.00021457184081342723
6,ORAI1,4.4831967,1.0092106,8.93940200320987e-06,0.000222907333624257
6,NAB1,4.4798427,1.297718,9.162273482887522e-06,0.00022794782885649916
6,ENSG00000291099,4.4629493,2.016979,1.0391808269116031e-05,0.00025394115473629874
6,SNHG6,4.44131,0.688793,1.0730796312217992e-05,0.00026193385493297484
6,RBM38,4.4392314,0.9174823,1.0839642711993134e-05,0.0002640770066116022
6,TALAM1,4.4329414,0.7915903,1.1139666370684357e-05,0.0002704135568327385
6,AKTIP,4.4278812,1.8421304,1.1984817393176237e-05,0.00028829982586161716
6,FILIP1L,4.427454,1.526212,1.1998122023503007e-05,0.00028829982586161716
6,ARAP2,4.4195704,1.1309935,1.1983335715707157e-05,0.00028829982586161716
6,YIPF5,4.4135036,1.1543763,1.2298316504425976e-05,0.00029367738857963136
6,HLA-C,4.413223,0.4909979,1.3029009387579346e-05,0.00030978054428219733
6,FOXP3,4.394856,3.013768,1.4407099276812085e-05,0.0003370801429733279
6,ZNF331,4.3916507,0.77949005,1.3413043081479953e-05,0.00031788044880494464
6,NOSIP,4.381536,1.1058952,1.4282221452053723e-05,0.00033522827790290026
6,ABRACL,4.3763585,1.0050617,1.450574011006825e-05,0.00033866745460799476
6,LINC01619,4.371732,0.95216274,1.4701079988879978e-05,0.00034218192914556333
6,LRIG1,4.3695235,1.6107057,1.5209905591030365e-05,0.00035137757737765837
6,MRPL1,4.368653,1.381006,1.5159927598846679e-05,0.0003507147791866499
6,TRBV20-1,4.368309,2.9639022,1.647393792893872e-05,0.00037623189706246027
6,KRAS,4.3652616,0.8874104,1.5165268722161781e-05,0.0003507147791866499
6,EVI2A,4.3620005,1.1837167,1.5560191420753116e-05,0.0003590926441937285
6,MXI1,4.3619943,1.3517104,1.5752407378902226e-05,0.0003623877567826325
6,GABARAPL1,4.3575854,0.90916115,1.5628768797124676e-05,0.0003599199080158775
6,NCDN,4.345256,2.5526464,1.798518528722563e-05,0.0004069425720390466
6,H4C3,4.344673,0.83080536,1.6511621437682426e-05,0.00037670133846364064
6,GK,4.3306165,1.12515,1.7810190427706082e-05,0.00040339806187079285
6,IRS2,4.3286395,1.2774612,1.8214545917864007e-05,0.00041044314382334334
6,TOMM20,4.323693,0.7196317,1.812095912811516e-05,0.0004090196741182401
6,LNCRNA-IUR,4.3215714,2.0488558,1.936356911814007e-05,0.0004310354004202981
6,PTMA,4.318294,0.3962122,1.8941088085070363e-05,0.0004237755343387106
6,GRAMD1B,4.315267,1.2293793,1.9060596638881513e-05,0.0004260159571940255
6,GIMAP4,4.304201,1.5158504,2.032716842387872e-05,0.0004497539387790389
6,ICAM2,4.301676,1.3816674,2.054569405723895e-05,0.0004527669833675914
6,TTC39C-AS1,4.296909,4.1958957,2.310088421922127e-05,0.0005000568372375329
6,PRKCQ-AS1,4.29149,1.8188912,2.1648989860612477e-05,0.0004742293167375002
6,TRBC2,4.2735357,0.9378576,2.252567836541927e-05,0.000490229657375363
6,PIM1,4.268528,1.0568883,2.330705079427617e-05,0.000503528455912098
6,CYLD,4.262644,0.90470946,2.3707049535021557e-05,0.0005111658239448324
6,GATA3,4.2610283,1.3706174,2.4169024075726037e-05,0.0005201069926589459
6,USP15,4.2415695,0.780553,2.5913716054078015e-05,0.0005538584617855567
6,FTH1,4.235088,0.657202,2.7204550135016923e-05,0.0005778078842827115
6,ISCA1,4.212246,0.95626605,2.955684535140901e-05,0.0006238423222778679
6,HABP4,4.207013,1.744785,3.108258274987517e-05,0.0006516675332869443
6,TRABD2A,4.206046,2.568457,3.2222132730988477e-05,0.000672354236387694
6,PDCL3,4.2018757,1.0588765,3.099829691351417e-05,0.0006505205572699592
6,KCTD20,4.2008944,1.1210014,3.127299056991708e-05,0.0006544118759316712
6,JMY,4.198614,0.94061804,3.126739852937488e-05,0.0006544118759316712
6,LDHB,4.1867733,0.7710543,3.2754898508185604e-05,0.0006802440820495996
6,GADD45G,4.1844463,1.028162,3.325822742253428e-05,0.000690045467645091
6,GLIPR1,4.1833587,0.93427336,3.36296834393405e-05,0.0006951293495126087
