group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
12,CSF1,15.513663,4.504647,2.8041497090434405e-54,7.906623660383639e-52,0.5432098765432098,0.07099303135888502
12,ADAMTS7,15.307721,6.8949366,6.790174968294366e-53,1.8903331402240254e-50,0.1728395061728395,0.0039198606271777
12,CNRIP1,15.149908,5.202876,7.587255008628648e-52,2.085831242559623e-49,0.37037037037037035,0.031794425087108016
12,MEIS2,15.011557,5.2439947,6.168325538216122e-51,1.6748146118763848e-48,0.37037037037037035,0.032229965156794424
12,COL13A1,14.963809,6.359735,1.2656892765680837e-50,3.394671251166081e-48,0.19753086419753085,0.006533101045296167
12,ITGA2B,14.898427,5.256965,3.374315195777868e-50,8.941122180812368e-48,0.19753086419753085,0.006533101045296167
12,GFRA3,14.882373,7.036615,4.290094734876521e-50,1.1232387321921349e-47,0.14814814814814814,0.002613240418118467
12,ATP8B4,14.796386,4.595592,1.5456743156297603e-49,3.999295908664155e-47,0.5185185185185185,0.07186411149825785
12,KRT1,14.639246,6.170535,1.5780948950925685e-48,4.035702445089635e-46,0.12345679012345678,0.0013066202090592336
12,SVOPL,14.592829,5.713254,3.1198943777326355e-48,7.886877821778604e-46,0.1728395061728395,0.004790940766550522
12,CHN2,14.487799,4.165466,1.44706526932767e-47,3.616512098673119e-45,0.6790123456790124,0.14198606271777003
12,SMYD3,14.284464,3.9462466,2.735071932136901e-46,6.758700786908636e-44,0.7901234567901234,0.21951219512195122
12,EPB41L1,14.264919,4.8984017,3.620083952805366e-46,8.846278486005379e-44,0.4074074074074074,0.04573170731707317
12,NSMCE1,14.231054,4.4043674,5.878875187836913e-46,1.4208143077593101e-43,0.7037037037037037,0.17247386759581881
12,DYNLT5,14.22738,5.90047,6.1960464129087616e-46,1.4811918343380696e-43,0.19753086419753085,0.0078397212543554
12,P2RX1,14.2077465,4.4832144,8.202248636916191e-46,1.9396995082978256e-43,0.4444444444444444,0.05531358885017421
12,ADGRE2,14.204777,4.0576363,8.557538205146065e-46,2.0021908270827383e-43,0.5925925925925926,0.10627177700348432
12,P2RY14,14.165117,4.3556395,1.5061513949984287e-45,3.4603302362327192e-43,0.2716049382716049,0.017421602787456445
12,GATA1,14.164917,9.619288,1.510442880363484e-45,3.4603302362327192e-43,0.09876543209876543,0.00043554006968641115
12,RAPGEF2,14.1299715,3.779456,2.4824312194564157e-45,5.628464928814944e-43,0.7777777777777778,0.20993031358885017
12,ENSG00000268777,14.103954,26.452477,3.590742149353498e-45,8.058284907217497e-43,0.08641975308641975,0.0
12,PLAT,14.0851145,5.049609,4.688984798614215e-45,1.0416650775345699e-42,0.2839506172839506,0.02003484320557491
12,PDE8A,14.060589,4.1653743,6.63323069600791e-45,1.4588464269730196e-42,0.7037037037037037,0.17073170731707318
12,STXBP6,13.975651,4.950736,2.194988900169204e-44,4.7796426615268615e-42,0.3333333333333333,0.03005226480836237
12,BNC2,13.955642,4.439644,2.906735675482861e-44,6.267435069695545e-42,0.37037037037037035,0.037456445993031356
