group,names,scores,logfoldchanges,pvals,pvals_adj
0,AKNA,6.950252,1.484751,3.64633737602141e-12,1.984997473040566e-10
0,BRD2,6.9409213,0.94348603,3.8955054198970194e-12,2.1101933669900281e-10
0,EEF1D,6.940088,0.45218998,3.918567297869506e-12,2.1174705302713526e-10
0,SH3BGRL3,6.8986354,0.6498261,5.250445810411396e-12,2.7559201601044833e-10
0,DDX5,6.889543,0.50438786,5.597197559210364e-12,2.9309325218979417e-10
0,SERBP1,6.882872,0.85045785,5.865759497494948e-12,3.0642671883231924e-10
0,ARF1,6.84682,0.62590355,7.550966628540288e-12,3.8983194615372434e-10
0,UQCRB,6.8459067,0.5089546,7.599299378980592e-12,3.9140841040262333e-10
0,BUB3,6.803025,1.5157725,1.0244486716561948e-11,5.191405446021818e-10
0,RPS29,6.785793,0.4531911,1.1545066884616748e-11,5.823638898930645e-10
0,PDE7A,6.762605,1.2792909,1.3553237863452854e-11,6.774462734793605e-10
0,FUS,6.7129736,0.656863,1.9069789552235942e-11,9.467311097569413e-10
0,SURF4,6.703365,1.3164064,2.0367426124081386e-11,9.932168575319777e-10
0,VAMP2,6.676127,0.9965835,2.4533957637552683e-11,1.188491917010344e-09
0,SAMSN1,6.673546,0.83195096,2.4969519730992735e-11,1.206933291085106e-09
0,NACA,6.663064,0.43017522,2.6817708876193192e-11,1.290594904407258e-09
0,TRGV10,6.637692,3.368011,3.186324249208403e-11,1.513538427923119e-09
0,GZMK,6.5836535,2.9695265,4.590269304643644e-11,2.1253430066742666e-09
0,LIMD2,6.5824223,1.072337,4.6284438959593905e-11,2.1385161051225812e-09
0,CXCR3,6.5369596,2.2483726,6.27818963336417e-11,2.852814557987152e-09
0,NBL1,6.5354114,2.2291043,6.34349528624428e-11,2.876546223306607e-09
0,NDUFS5,6.518934,0.74343187,7.08089685058162e-11,3.204324371087275e-09
0,SKAP1,6.5048385,1.3648374,7.777701441312398e-11,3.4909181183425216e-09
0,RAP1B,6.492768,0.68293864,8.427349795114471e-11,3.759486897443257e-09
0,ATP5F1B,6.486177,0.61556745,8.80418597383947e-11,3.919644982239908e-09
0,UBE2A,6.4292793,1.0211687,1.2821053214154372e-10,5.650770006791525e-09
0,RPS24,6.418876,0.36360717,1.3728389111729834e-10,6.002553911218176e-09
0,ARPC2,6.3901296,0.50505584,1.6574513131390686e-10,7.1195950644272535e-09
0,RPLP1,6.3867545,0.4465334,1.6944307489872774e-10,7.264252526798673e-09
0,STAT5A,6.341729,1.599483,2.2720081943492832e-10,9.554163712872616e-09
0,STRAP,6.3110766,1.086421,2.771012619694095e-10,1.1520393297718758e-08
0,TRAC,6.3099647,1.8825707,2.7909911913028556e-10,1.1581560239683718e-08
0,RPL30,6.2893577,0.57917255,3.187822599087273e-10,1.3153805332406452e-08
0,HINT1,6.254338,0.5040205,3.9920665003603274e-10,1.6198804159118946e-08
0,TRBC1,6.195256,1.6126361,5.819032979110904e-10,2.301762451611261e-08
0,F2R,6.1859255,2.7439966,6.173921155765365e-10,2.433387956608381e-08
